ProjectID,Complexiteit,Marktsegment,Gebied,Projectomschrijving,Projectmanager,Portfolio,Prognose eindstand,besteed,budget_ratio,Plandatum,Klanteis,HaalbaarheidBoolean,slack_days,risico_count,sum_ev_geld,avg_kans,n_tvps,total_tvp_hours,avg_tvp_hours,primary_geo,primary_tesi,n_taken,budget_alle_jaren
R-615800,Laag,,Noord-Oost,Groningen Emmaviaduct,Arnold Hek,Noord-Oost,59040.0,55558.0,0.9410230352303524,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-615900,Laag,,Zuid-Holland,The Grace Den Haag HS,Lex Schoenmaekers,Zuid-Holland,169498.23,79105.83,0.46670593551330886,2028-01-20,2027-12-31,False,-20.0,0,0.0,0.0,0,0.0,,,,0,0.0
R-616000,Midden,TEV,Randstad-Noord,Oudeland-Knardijk,Machteld van Gent,O&P Landelijk,156260.0,151260.0,0.9680020478689364,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-616030,Laag,,Randstad-Noord,TEV Pluskabels 2026 Midden,Sjoerd Sloterdijk,Randstad-Noord,49226.65,34226.65,0.6952870040922955,2029-03-23,2029-03-23,True,0.0,0,0.0,0.0,0,0.0,,,,0,0.0
R-616040,Laag,,Zuid-Holland,TEV Pluskabels 2026 Zuid-Holland,Sjoerd Sloterdijk,Zuid-Holland,66311.55,53699.55,0.809806888845156,2029-03-23,2027-12-31,False,-448.0,0,0.0,0.0,0,0.0,,,,0,0.0
R-616060,Laag,,Zuid,Pluskabels TEV Gilze Rijen,Sjoerd Sloterdijk,Zuid,61465.25,48680.25,0.7919962905869576,2028-07-18,,True,,0,0.0,0.0,0,0.0,,,,0,0.0
R-616200,Laag,,Noord-Oost,Leeuwarden laad- en losplaats,Richard Reitsma,Noord-Oost,64372.1,64372.1,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-616600,Laag,,Randstad-Noord,Fieten Olie Lelystad,Hendria Vos,Randstad-Noord,6950.0,6950.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-616700,Laag,Overig,Zuid-Holland,"Urban Deck, Rotterdams Tij",Lotte Pluimers,Zuid-Holland,2180445.5,77048.0,0.0353358980997232,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-617100,Midden,Beveiliging,Noord-Oost,Veluwelijn: frequentieverhoging Amersfoo,Peter Stam,Noord-Oost,674954.37,290377.55,0.43021804570285244,2031-08-22,2031-12-31,True,131.0,0,0.0,0.0,0,0.0,,,,0,0.0
R-617500,Midden,,Randstad-Noord,OV knoop en Odg Dijk en Waard,Sandor Smeele,Stationsprojecten,14965.5,14965.5,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FK0054,Laag,,Randstad-Noord,Amsterdam Muiderpoort AFP,Bart Hofsink,Randstad-Noord,199779.5,245936.5,1.2310397212927253,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907599,Laag,Overig,Landelijk,Vervolg haalb.ond. Stationsontw.Sloterdi,Caroline Brunekreef,Stationsprojecten,400218.22,400218.22,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907607,Laag,Transfer,Zuid,Horst-Sevenum RWS,Freek Snoeren,Stationsprojecten,478177.22,147947.54,0.309398971368816,2027-07-26,2027-12-01,True,128.0,0,0.0,0.0,0,0.0,,055,G22.04,1,228.4
Z-907643,Laag,Civiel,Randstad-Noord,Zandvoort aan Zee RWS,Lars Lorsheijd,Stationsprojecten,861718.17,692263.43,0.8033524812410536,,,,,0,0.0,0.0,0,0.0,,083,G22.04,1,873.193
R-389600,Hoog,Civiel,Randstad-Noord,"Asd CS, Cuypersgebouw/Middentunnel",Eric-Jan Luijk,Stationsprojecten,55490186.14,55591176.35,1.0018199652411546,,,,,0,0.0,0.0,0,0.0,,586,G11.04,1,598.7909
R-359600,Hoog,Civiel,Randstad-Noord,"Bussum, aanl.geluidswerende voorz.",Luuk van Hengstum,Randstad-Noord,4501812.66,4430596.2,0.9841804923086248,,,,,0,0.0,0.0,2,104.0,52.0,,,0,0.0
R-472100,Hoog,Civiel,Zuid-Holland,Den Haag HS: bouw lift,Freek Snoeren,Stationsprojecten,6989107.4,6989107.4,1.0,,,,,0,0.0,0.0,0,0.0,,ALG,G04/G02,1,320.0
R-297100,Midden,Civiel,Zuid,"Meerssen, geluidsch. Bunde en Geule",Roger Mariën,Zuid,7568265.86,6722532.58,0.8882526994103244,2027-05-07,2027-12-31,True,238.0,1,0.0,0.0,0,0.0,,,,0,0.0
R-3SUN14,Midden,Baan,Randstad-Noord,Perronverlengingen Bunnik-Rhenen,Simon van den Enden,Stationsprojecten,7624937.61,7624937.61,1.0,,,,,0,0.0,0.0,0,0.0,,035,D17.22,11,2631.45663
R-382700,Hoog,Overig,Landelijk,Progr. toegankelijkheid overkoepelend,Freek Snoeren,Stationsprojecten,7162943.33,6358083.33,0.8876355761982554,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-403700,Midden,Multi B,Zee-Zevenaar,"Rotterdam, Botlekbrug aanleg bovenbouw",Vivian van Poppel,Zee-Zevenaar,27697743.07,26885766.18,0.9706843663056623,2026-10-02,2026-11-06,True,35.0,1,0.0,0.0,0,0.0,,950,D18.36,4,392.0
R-472000,Hoog,Installaties,Landelijk,Verlichting Toegankelijkheid,Tjebbe Ruskamp,Stationsprojecten,28149307.4,28021089.2199999,0.995445068037443,,,,,0,0.0,0.0,4,18.983333333333334,4.745833333333334,,,0,0.0
R-499600,Hoog,Transfer,Randstad-Noord,Spooroverbouwing Zaandam,Eric-Jan Luijk,Stationsprojecten,14906486.79,14906486.79,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-533700,Laag,Baan,Zuid,"Roosendaal, perronverlenging spoor 4B +",Robert-Jan Arts,Zuid,365391.96,305391.96,0.8357927744222944,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-536600,Hoog,Civiel,Zuid,"Geldermalsen, Geluidsschermen - Randweg",Joost van Dijk,GSPP,1201519.9,1201519.9,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-547400,Midden,Bouwkunde,Zuid-Holland,Rtd CS Hoogbouw Delftseplein,Lotte Pluimers,Zuid-Holland,2039857.45,1946433.45,0.9542007212317704,2028-01-12,2026-12-31,False,-377.0,1,0.0,18.0,0,0.0,,,,0,0.0
R-552200,Laag,Civiel,Randstad-Noord,NOACK terrein Amersfoort - bouw geluids,Laurus van Essen,Randstad-Noord,511349.3,506349.3,0.9902219480891047,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-554900,Hoog,Overig,Landelijk,Verplaatsen telecomgebouw Roermond,Simon van den Enden,Stationsprojecten,25479.01,25479.01,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-561800,Midden,Baan,Randstad-Noord,Utrecht-Amersfoort Perronverleningen,Laurens Wever,Stationsprojecten,2589168.06,2589167.8800000004,0.9999999304795998,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-565600,Laag,Civiel,Landelijk,"Haarlem, ondersteuning bouw treinstellen",Jos Molenaar,Landelijk,55578.0,55578.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-570100,Hoog,Bovenleiding,Zuid-Holland,Ombouwen Velostrada,Boedi Diepersloot,Zuid-Holland,17597961.79,1464065.0999999999,0.08319515165852624,2030-09-30,,True,,1,0.0,0.0,6,24.233333333333334,4.038888888888889,,,0,0.0
R-572500,Laag,Baan,Noord-Oost,"Koudum-Molkwerum, perronverlenging",Michel la Faille,Noord-Oost,169111.0,11111.0,0.06570240847727232,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-582500,Midden,Transfer,Zuid,Heerlen Dienstgebouw,Simon van den Enden,Stationsprojecten,1478778.3,1493860.93,1.010199385533315,,,,,0,0.0,0.0,11,476.0,43.27272727272727,065,G02.03,1,1395.0
R-586300,Hoog,Civiel,Randstad-Noord,"PHS Asd CS, bijbestelling kademuren Gem",Luuk van Hengstum,GSPP,620974.66,479619.82,0.772366170303954,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FAR001,Hoog+,Transfer,Landelijk,PFBS Impuls Fiets Uren Algemeen,Wouter van Minderhout,Stationsprojecten,7183819.78,7183819.78,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FIR005,Midden,Transfer,Landelijk,"Deurne, uitbreiding onbebouwde fietsenst",Lars Lorsheijd,Stationsprojecten,618072.92,618072.92,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
S-P5032A,Midden,Multi B,Noord-Oost,NNL Programma Noord Nederland,Vanessa Buitendijk,Noord-Oost,6152990.27,6049838.27,0.9832354683700808,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-000042,Midden,Overig,Landelijk,MIRT Nazorg-R / Bouwkosten + PEAT,Han Berends,GSPP,18856512.97,16817288.99,0.8918557220391528,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-000044,Midden,,Randstad-Noord,MIRT Nazorg-R / Bouwkosten-Hanzelijn,Frank Knottnerus,GSPP,6903655.28,6903655.28,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-000045,,Overig,Landelijk,MIRT Nazorg-G / Bouwkosten + PEAT,Han Berends,GSPP,492932.02,492932.02,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-000046,Midden,Overig,Landelijk,MIRT Nazorg-R / Bouwkosten,Han Berends,GSPP,36394541.83,34518069.03,0.948440818165398,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-000047,Midden,Multi O+B,Landelijk,MIRT Nazorg-G / Bouwkosten,Han Berends,GSPP,1746233.24,1572287.52,0.900388037510957,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-000052,Midden,Multi O+B,Landelijk,MIRT PHS Nazorg-R / Bouwkosten + PEAT,Hans Versteegen,Landelijk,1332968.65,922624.65,0.6921578013106311,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-000054,Midden,Overig,Landelijk,MIRT PHS Nazorg-R / Bouwkosten,Hans Versteegen,Landelijk,5867438.61,3991586.37,0.6802945263367656,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-100021,,,Zuid,NSP Breda (NS),Anton Korlaar,Stationsprojecten,115582560.91,115582560.91,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-100031,,,Zuid,NSP Breda (Gem.Breda),Anton Korlaar,Stationsprojecten,34676829.35,34676829.35,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-472500,Midden,Installaties,Zuid,Blerick liften,Freek Snoeren,Stationsprojecten,3690543.35,347614.32,0.09419055326907351,2031-05-20,2031-05-20,True,0.0,1,0.0,0.0,0,0.0,,,,0,0.0
E-R50001,Hoog+,Buiten,Landelijk,ERTMS EUSI-Programma Management Clus,Maarten Kok,GSPP,15812192.85,12761624.200000001,0.8070749149761351,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
E-R50008,Hoog+,Beveiliging,Landelijk,ERTMS EUSI-EKB Kijfhoek - Belg. Grens,René van der Haar,GSPP,379935794.9,180463882.75,0.47498520848107645,2031-12-16,2031-12-31,True,15.0,1,0.0,0.0,83,4706.0,58.098765432098766,,,0,0.0
E-R50009,Hoog+,Beveiliging,Landelijk,ERTMS EUSI-Hanzelijn - Lelystad,Maarten Kok,GSPP,6966356.71,6966356.71,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
E-R50011,Laag,Beveiliging,Landelijk,ERTMS EUSI-Opstarten voorbereiding baanv,Aschwin van der Lugt,GSPP,720753.05,720753.05,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
E-R50012,Laag,Buiten,Landelijk,ERTMS EUSI-Schaduwbedrijf,Maarten Kok,GSPP,1262030.84,291760.84,0.23118360562409077,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
E-R50013,Hoog,Beveiliging,Landelijk,ERTMS EUSI-SAAL,Leo van der Geest,GSPP,11915438.59,12343324.76,1.0359102324910727,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-472600,Midden,Installaties,Randstad-Noord,Duivendrecht Toeg. - Liften/Hell.,Freek Snoeren,Stationsprojecten,2947636.05,2936353.9499999997,0.9961724921908185,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
G-MLT100,Hoog,Multi B,Landelijk,MLT Goederen 740 Meter,Henk Rietveld,Landelijk,1233580.45,963570.45,0.7811168294698574,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
K-E20224,Laag,Overig,Landelijk,Innovatieuitvraag Smart Materials,Jantsje op de Hoek,Landelijk,10000.0,10000.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
K-E20210,Laag,Overig,Landelijk,Klimaatenvelop ITV,Thomas Huffmeijer,Landelijk,1092056.87,1092056.87,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-432100,Hoog,Overig,Zee-Zevenaar,Nazorg Betuweroute,André Haverkamp,Zee-Zevenaar,47071303.03,47071303.03,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
K-E20221,Laag,Baan,Landelijk,Pilot basalt wapening in L-keerwand,Ted Luiten,Landelijk,41322.31,48917.5,1.1838036160127545,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
N-S03203,,Multi B,Randstad-Noord,Opheffen ovw Ut Gvc Rtd,Laurus van Essen,Randstad-Noord,60831588.63,60831588.63,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-466200,Hoog,Transfer,Landelijk,Station Heerlen Maankwartier,Luc Grooten,Stationsprojecten,16372450.18,16372450.18,1.0,,,,,0,0.0,0.0,0,0.0,,504,G02.05,1,400.0
R-472700,Midden,Transfer,Noord-Oost,Toeg. BP Overkoepelend,Freek Snoeren,Stationsprojecten,12797363.06,1735321.1,0.1355998959991997,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-547900,Hoog,Civiel,Zee-Zevenaar,Vervanging Suurhoffbrug,Thomas Reemers,Zee-Zevenaar,859679.11,572931.11,0.6664476353275585,2026-12-31,2027-05-30,True,150.0,0,0.0,0.0,0,0.0,,,,0,0.0
R-548700,Midden,TEV,Zee-Zevenaar,TenneT Hollandsche Kust Zuid,Annelies Copier - van der Kroon,O&P Landelijk,560036.98,560036.98,1.0,,,,,0,0.0,0.0,0,0.0,,ALG,Y,1,46.0
R-550700,Midden,Multi B,Zee-Zevenaar,Metaaltransport,Ben van Hooijdonk,Zee-Zevenaar,71811.29,71811.29,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-552900,Laag,Transfer,Randstad-Noord,Stallingen A-dam CS Onder de sporen,Mariëlle van den Bovenkamp,GSPP,51097623.26,51204368.53,1.0020890456970346,,,,,0,0.0,0.0,102,489401.0,4894.01,,,0,0.0
R-559200,Midden,,Randstad-Noord,OS Schiphol Luchthaven,Machteld van Gent,O&P Landelijk,76301.5,35214.5,0.4615177945387705,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-561300,Hoog,Overig,Landelijk,Studie ontwerp/kosten maatrgln TBOV 2040,Femke van Wijk,Landelijk,1762328.4,1574328.4,0.8933229470738825,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-564800,Laag,Beveiliging,Landelijk,"Landelijk, knipperende vertrekseinlichte",Matthijs Bessems,O&P Landelijk,683961.59,683961.59,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-565300,,Installaties,Landelijk,"Landelijk, camerasystemen technische con",Arif Kafa,Landelijk,53957.25,53957.25,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-565900,Laag,Installaties,Noord-Oost,"Onnen, verlichting 500 sporen",Richard Reitsma,Noord-Oost,960866.96,843597.43,0.8779544568792333,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-566900,Laag,Civiel,Noord-Oost,Uitbr. viaduct A1 Apeldoorn-Klarenbeek,Bernadette Paping - Geertman,Noord-Oost,184534.2,184534.2,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-567200,Midden,Bovenleiding,Noord-Oost,Elektrificatie en doorkoppeling Enschede,Peter Stam,Noord-Oost,1679298.3,436347.0,0.2598388862776792,2029-12-20,2029-12-31,True,11.0,1,191667.0,10.0,0,0.0,,,,0,0.0
R-571000,Laag,Installaties,Landelijk,Haarlem verlichting looppad,Ron Nijman,Landelijk,40031.0,40031.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-571800,Laag,Beveiliging,Landelijk,"Lelystad opstelterrein, verwijderen S-bo",Bastiaan Logtmeijer,Landelijk,14781.44,14781.44,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-572200,Laag,Baan,Landelijk,Zwolle aanbrengen looppaden spoor 89-90,Arnold Hek,Landelijk,177880.08,178306.63999999998,1.0023980200593567,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-576700,Laag,Bouwkunde,Noord-Oost,Zwolle Noordentree en perronkappen,Alexander Pieters,Stationsprojecten,6895013.66,2876454.5199999996,0.417178944356145,2030-05-13,2030-06-12,True,30.0,1,0.0,0.0,3,0.0,,603,G02.07,6,5857.20943
R-577700,Midden,Baan,Landelijk,"PPP, bijdrage duurzame projecten (CO2 ar",Jacqueline Velzeboer,Stationsprojecten,1236078.87,1236078.87,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-584400,Laag,Installaties,Zee-Zevenaar,"Maasvlakte West, depotvoeding spoor 85i",Hatim Chahim,Zee-Zevenaar,338351.0,124122.0,0.36684389879149165,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-584700,Laag,Installaties,Zuid,Vlissingen uitbr. Watervulvoorziening,Emiel Slob,Zuid,444470.26,430616.88,0.9688317054103912,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-584800,Laag,Baan,Landelijk,"Leiden, verlengen hekwerk en looppad",Imre Westdijk,Landelijk,35454.74,35454.74,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-589000,Laag,Baan,Zee-Zevenaar,Maasvlakte Oost verharding langs rep.spo,Rik Dregmans,Zee-Zevenaar,5553.0,5553.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-591100,Laag,Baan,Landelijk,"Ut Cartesiusweg, looppad naar wissel 859",Hatim Chahim,Landelijk,57040.62,57040.62,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-591200,Laag,Beveiliging,Noord-Oost,"Barneveld Centrum, veiligheid perron spo",Esther van Dijk,Noord-Oost,1834631.33,425465.80000000005,0.2319080640577527,2028-06-05,2028-06-30,True,25.0,1,0.0,50.0,1,0.0,,211,G02.03.01,4,1081.5
R-591300,Laag,Installaties,Landelijk,Zwolle RGS,Hatim Chahim,Landelijk,14523.0,14523.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-591600,Laag,Installaties,Noord-Oost,"Mariënberg, verlichting langs spoor 534",Sylvia Allmendinger,Noord-Oost,183632.14,186206.64,1.0140198769126145,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-600029,Laag,Civiel,Zuid,MJPG Tricht,Roger Mariën,O&P Landelijk,1044165.35,1044165.35,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-610200,Laag,Spoor,Noord-Oost,"Brummen, saneren Nabo's 033-17,9 en 22,5",Rudi van der Borgt,Noord-Oost,533558.88,110862.88,0.20778002982538685,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FAR000,Hoog,Transfer,Landelijk,Prg Fietsparkeren Impuls Fiets Algemeen,Bart Hofsink,Stationsprojecten,16164744.82,83879.06999999999,0.005189012937353625,2032-12-31,2032-12-31,True,0.0,1,0.0,0.0,0,0.0,,,,0,0.0
R-FI0007,Midden,Transfer,Landelijk,Fietsparkeren Overige Lokaties 7,Wouter van Minderhout,Stationsprojecten,1431723.71,1431723.71,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FI0020,Hoog,Transfer,Zuid-Holland,Fietsenstalling Lammenschans uitbreiding,Lars Lorsheijd,Stationsprojecten,3027631.82,3027631.82,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FI0021,Laag,Transfer,Zuid-Holland,Sassenheim Stalling,Pascale Kost,Stationsprojecten,852693.76,852693.76,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FI0023,Laag,Transfer,Zuid-Holland,Den Haag LNOI fietsenstalling,Pascale Kost,Stationsprojecten,195803.75,101982.75,0.5208416590591345,2026-10-05,2026-12-31,True,87.0,0,0.0,0.0,0,0.0,,,,0,0.0
R-FIR001,Laag,Transfer,Landelijk,Bloemendaal,Lars Lorsheijd,Stationsprojecten,235964.22,235964.22,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FIR010,Laag,Transfer,Zuid,Kapelle-Biezelinge,Lars Lorsheijd,Stationsprojecten,383712.59,383712.59,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FIR012,Midden,Transfer,Randstad-Noord,Utrecht Overvecht noordzijde,Hans van Dijk,Stationsprojecten,130580.94,130580.94,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FIR014,Laag,Transfer,Zuid-Holland,Bodegraven,Pascale Kost,Stationsprojecten,366033.72,372244.99,1.016969119675641,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FIR017,Laag,Transfer,Zuid-Holland,Gouda Goverwelle,Pascale Kost,Stationsprojecten,150660.9,150660.9,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FIR019,Laag,Transfer,Zuid-Holland,"De Vink Leidenzijde,uitbreiding stalling",Pascale Kost,Stationsprojecten,504831.4,468831.39999999997,0.9286890633189614,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FIR022,Laag,Transfer,Zuid-Holland,Voorhout,Pascale Kost,Stationsprojecten,154344.01,154344.01,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FIR023,Midden,Transfer,Randstad-Noord,Amsterdam Lelylaan,Bart Hofsink,Stationsprojecten,446299.07,446299.07,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FIR025,Laag,,Zuid,Goes noordzijde,Pascale Kost,Stationsprojecten,4000.0,4000.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FIR028,Midden,Transfer,Randstad-Noord,"Heemstede Aerdenhout, uitbreiding fietse",Lars Lorsheijd,Stationsprojecten,2605663.67,190117.28999999998,0.07296309657646644,2027-06-01,2027-06-30,True,29.0,1,0.0,0.0,0,0.0,,,,0,0.0
R-FIR031,Hoog,Transfer,Randstad-Noord,"Hilversum, uitbreiden fietsparkeren",Bart Hofsink,Stationsprojecten,450000.2,450000.2,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FIR037,Midden,Transfer,Zuid-Holland,Leiden CS Stallingsopgaaf,Esther van Engelen,Stationsprojecten,259065.0,259065.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FIR038,Laag,Transfer,Zuid-Holland,RW-stalling De Vink Voorschotenzijde,Pascale Kost,Stationsprojecten,406515.19,374851.19,0.9221086916825912,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FK0006,Laag,,Landelijk,Enschede AFP,Peter Stam,Stationsprojecten,873619.5,477049.5,0.546060956743754,2030-09-06,2030-12-31,True,116.0,0,0.0,0.0,0,0.0,,,,0,0.0
R-FK0008,Midden,Transfer,Landelijk,Heiloo AFP,Lars Lorsheijd,Stationsprojecten,1000000.0,63012.09,0.06301208999999999,2028-01-19,2027-12-31,False,-19.0,1,0.0,0.0,0,0.0,,,,0,0.0
R-FK0011,Laag,Overig,Landelijk,Lelystad Centrum AFP,Esther van Engelen,Stationsprojecten,2256715.38,1818305.2899999998,0.8057308892891933,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FK0020,Laag,Civiel,Landelijk,Breukelen AFP,Lars Lorsheijd,Stationsprojecten,106343.8,96243.6,0.9050231419227073,2028-02-22,2028-12-31,True,313.0,0,0.0,0.0,0,0.0,,,,0,0.0
R-FK0025,Laag,Transfer,Landelijk,Grijpskerk AFP,Lars Lorsheijd,Stationsprojecten,183960.28,56041.11,0.3046370118592992,2026-09-03,2026-12-31,True,119.0,0,0.0,0.0,0,0.0,,,,0,0.0
R-FK0036,Laag,Transfer,Landelijk,Martenshoek AFP,Lars Lorsheijd,Stationsprojecten,124815.16,90688.37000000001,0.7265813704040439,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FK0040,Laag,Overig,Zuid-Holland,Schiedam Centrum AFP,Lars Lorsheijd,Stationsprojecten,1252862.46,1095364.2,0.8742892655591261,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FK0048,Laag,Transfer,Landelijk,Winschoten AFP,Lars Lorsheijd,Stationsprojecten,452518.49,316545.29,0.6995190185488331,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FK0053,Laag,Transfer,Landelijk,Zaandam oostzijde AFP,Esther van Engelen,Stationsprojecten,318707.5,249010.5,0.7813135869096272,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FP0003,Midden,Transfer,Landelijk,Fietsparkeren PHS Tranche 3,Bart Hofsink,Stationsprojecten,24698026.32,24698026.32,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FP0007,Laag,Transfer,Landelijk,Zaandam Oost Stalling,Matthijs Baurichter,Stationsprojecten,40000.9,40000.9,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FP0010,Laag,Civiel,Zuid,Geldermalsen,Lars Lorsheijd,Stationsprojecten,1744838.23,1744838.53,1.0000001719357101,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FPR004,Midden,Transfer,Randstad-Noord,Amsterdam Bijlmer Arena,Lars Lorsheijd,Stationsprojecten,9590577.0,2417665.29,0.25208757408443727,2028-07-17,2028-06-30,False,-17.0,1,0.0,0.0,0,0.0,,,,0,0.0
R-FPR005,Laag,Transfer,Randstad-Noord,Abcoude,Lars Lorsheijd,Stationsprojecten,862520.67,718237.1,0.8327187103817465,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FPR006,Midden,Transfer,Randstad-Noord,Bunnik,Lars Lorsheijd,Stationsprojecten,323486.55,323486.55,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FPR009,Laag,Transfer,Zuid-Holland,Zwijndrecht,Pascale Kost,Stationsprojecten,35916.17,35916.17,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FPR010,Midden,Civiel,Landelijk,Amsterdam CS (IJzijde),Wouter van Minderhout,Stationsprojecten,8005666.93,8005666.93,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FPR014,Laag,,Zuid-Holland,Rijswijk,Hans van Dijk,Stationsprojecten,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FPR015,Laag,Bouwkunde,Zuid-Holland,Rotterdam Blaak,Pascale Kost,Stationsprojecten,411584.25,76584.25,0.1860718674244702,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FPR019,Midden,Transfer,Randstad-Noord,Rotterdam CS restopgave,Pascale Kost,Stationsprojecten,295000.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-FPR022,Laag,Transfer,Randstad-Noord,Utrecht Lunetten fietsenstalling,Lars Lorsheijd,Stationsprojecten,572813.35,68607.35,0.11977261004828188,2027-05-12,2027-12-31,True,233.0,0,0.0,0.0,0,0.0,,,,0,0.0
